TIPO_PERSONA,EDAD,SEXO,MONTO_PRESTAMO,PLAZO,TASA_INTERES,CASA_PH,SEGURO,TRABAJADOR,DIRECTIVO,PRIMER_PRESTAMO,HIPOTECA_registrada,Cuenta_GARANTIA,RIESGO_INDIVIDUAL
1,50,0,486,7,12.68,1,0,0,0,1,0,0,4
1,65,0,192000,60,14,2,0,0,0,1,1,1,1
1,24,1,5500,6,44.85,2,0,0,0,0,0,0,1
1,67,0,500,6,12.68,1,0,0,0,1,0,0,1
1,53,0,50000,24,26.83,2,0,0,0,1,0,0,3
1,53,0,12000,59,41.96,2,0,0,0,1,0,0,3
1,54,1,23500,29,17,1,0,0,0,1,0,0,1
1,31,0,2500,5,16.98,1,0,0,0,1,0,0,1
1,31,0,3700,8,16.98,2,0,0,0,1,0,0,1
1,29,0,2000,4,39.45,2,0,0,0,1,0,0,1
1,37,0,2270,6,12.68,1,0,0,0,1,0,0,1
1,75,0,2000,7,12.68,1,0,0,0,1,0,0,1
1,68,0,1500,12,12.68,1,0,0,0,1,0,0,1
1,46,1,37500,72,17,1,0,0,0,1,0,0,1
1,52,0,34000,72,17,1,0,0,0,0,0,0,1
1,34,1,64000,60,22.36,1,0,0,0,1,1,1,1
1,41,0,894,5,12.68,1,0,0,0,1,0,0,1
1,39,0,135,4,12.68,1,0,0,0,1,0,0,1
1,59,0,20500,30,28.77,2,0,0,0,1,0,0,1
1,71,0,21500,60,28.77,2,0,0,0,1,0,0,1
1,53,0,27000,72,17,1,0,0,0,1,0,0,1
1,55,0,2241,12,12.68,1,0,0,0,1,0,0,1
1,53,0,10000,72,39.29,2,0,0,0,1,0,0,1
1,67,0,2235,14,12.68,1,0,0,0,1,0,0,4
1,46,0,10100,24,28.77,2,0,0,0,1,0,0,1
1,47,0,40000,48,28.77,2,0,0,0,1,0,0,1
1,41,0,54500,72,15,1,0,0,0,1,0,0,1
1,55,1,100000,96,14.93,2,0,0,0,1,1,1,1
1,55,1,50000,72,16.7,1,0,0,0,1,0,0,1
1,61,1,75000,60,18,1,0,0,0,1,0,0,1
1,70,0,2000,18,12.68,1,0,0,0,1,1,1,1
1,57,0,1500,12,12.68,1,0,0,0,0,0,0,1
1,54,0,75000,72,13.5,2,0,0,0,1,0,0,1
1,54,0,47000,72,16.7,1,0,0,0,1,1,1,4
1,54,0,47000,72,15,1,0,0,0,1,0,0,1
1,56,0,20000,15,19.56,1,0,0,0,1,0,0,1
1,56,0,12000,15,19.56,1,0,0,0,1,0,0,1
1,44,0,3030,12,16.98,2,0,0,0,1,0,0,1
1,47,0,1729.14,6,12.68,1,0,0,0,1,1,1,1
1,46,0,1150,12,12.68,1,0,0,0,1,1,1,4
1,51,0,1120,12,50.96,1,0,0,0,1,0,0,1
1,51,0,2000,12,50.96,1,0,0,0,1,0,0,1
1,65,0,70000,69,18.37,2,0,0,0,1,0,0,1
1,66,0,1392,12,12.68,1,0,0,0,1,0,0,1
1,29,0,4000,8,35.89,1,0,0,0,1,0,0,1
1,29,0,3000,12,35.89,1,0,0,0,0,0,0,1
1,66,0,899,7,12.68,1,0,0,0,0,0,0,1
1,30,0,800,7,12.68,1,0,0,0,0,0,0,1
1,32,0,4694,18,19.56,1,0,0,0,1,0,0,1
1,51,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,50,0,2322,6,12.68,1,0,0,0,1,0,0,1
1,62,1,1218,12,12.68,1,0,0,0,1,0,0,1
1,39,0,2500,18,39.45,1,0,0,0,1,0,0,4
1,78,1,2028,15,12.68,1,0,0,0,1,0,0,1
1,56,1,1635,18,12.68,1,0,0,0,1,0,0,1
1,39,0,93000,60,15,1,0,0,0,1,0,0,1
1,39,0,100000,60,15,2,0,0,0,1,1,1,1
1,38,0,5000,24,35.89,1,0,0,0,1,0,0,1
1,45,1,25000,48,23,2,0,0,0,1,1,1,1
1,45,1,108000,84,15,2,0,0,0,1,1,1,1
1,42,1,52500,72,15,1,0,0,0,1,0,0,1
1,47,0,120000,60,19.29,1,0,0,0,1,1,1,1
1,58,0,48000,72,15,1,0,0,0,1,0,0,1
1,58,0,50500,72,15,1,0,0,0,1,0,0,1
1,54,1,5000,12,16.98,1,0,0,0,1,0,0,1
1,52,0,20000,60,23.07,1,0,0,0,0,0,0,1
1,35,1,50000,72,17,1,0,0,0,0,0,0,1
1,44,0,1429,12,12.68,1,0,0,0,1,0,0,1
1,40,0,4000,24,35.89,2,0,0,0,0,0,0,1
1,34,1,30000,48,25.21,2,0,0,0,1,0,0,1
1,75,1,4750,36,16.98,2,0,0,0,1,0,0,4
1,62,1,17500,48,23.07,1,0,0,0,0,0,0,1
1,60,0,48500,72,15,1,0,0,0,1,0,0,1
1,37,0,9000,11,25.76,1,0,0,0,1,0,0,1
1,37,0,10000,11,25.76,1,0,0,0,1,0,0,1
1,70,0,2245,12,12.68,1,0,0,0,1,0,0,1
1,48,0,5000,12,35.89,1,0,0,0,1,0,0,1
1,56,0,43500,72,15,1,0,0,0,1,0,0,1
1,43,0,30000,89,19.95,1,0,0,0,1,0,0,1
1,57,0,25000,48,28.51,1,0,0,0,1,0,0,1
1,36,0,48500,72,15,1,0,0,0,1,0,0,1
1,51,0,2185,12,12.68,1,0,0,0,1,1,1,1
1,53,0,4970,12,16.98,2,0,0,0,1,0,0,1
1,72,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,57,0,34000,60,15,2,0,0,0,1,0,0,1
1,74,1,1874.53,14,12.68,1,0,0,0,1,1,1,1
1,49,1,4000,18,19.56,1,0,0,0,1,1,1,1
1,43,0,51100,72,17,1,0,0,0,1,0,0,1
1,40,0,68000,72,15,1,0,0,0,1,0,0,1
1,51,1,43500,72,15,1,0,0,0,1,0,0,1
1,61,1,2200,12,12.68,1,0,0,0,1,0,0,1
1,45,0,1670,12,16.98,1,0,0,0,1,0,0,1
1,45,0,2300,12,16.98,2,0,0,0,1,0,0,1
1,40,0,2055,17,12.68,1,0,0,0,1,0,0,1
1,70,1,5000,36,47.85,1,0,0,0,1,0,0,1
1,36,1,2043,24,12.68,1,0,0,0,1,1,1,1
1,36,0,6500,24,39.46,1,0,0,0,1,0,0,1
1,41,0,52500,72,15,1,0,0,0,1,0,0,1
1,51,0,42000,72,17,1,0,0,0,1,0,0,1
1,67,1,3000,24,16.98,2,0,0,0,1,0,0,4
1,37,1,55500,72,17,1,0,0,0,1,0,0,3
1,71,1,56657.14,72,16,1,0,0,0,1,0,0,1
1,40,0,6000,24,32.33,1,0,0,0,0,0,0,4
1,53,0,700,12,12.68,1,0,0,0,0,0,0,1
1,56,0,2096,15,12.68,1,0,0,0,1,0,0,1
1,33,0,5000,18,16.98,1,0,0,0,1,0,0,1
1,48,1,52500,72,15,1,0,0,0,1,0,0,1
1,56,0,30000,48,32.55,2,0,0,0,1,0,0,1
1,43,0,5170,36,16.98,2,0,0,0,1,0,0,1
1,43,0,4500,36,16.98,1,0,0,0,1,0,0,1
1,64,1,11000,24,16.98,2,0,0,0,1,0,0,1
1,40,1,3000,12,30.71,1,0,0,0,0,0,0,1
1,75,0,1355,12,12.68,1,0,0,0,1,0,0,1
1,45,1,45000,45,23,2,0,0,0,1,0,0,1
1,51,0,42000,72,17,1,0,0,0,1,0,0,1
1,38,0,4407,15,19.56,1,0,0,0,1,0,0,1
1,51,1,5000,18,19.56,1,0,0,0,1,0,0,1
1,45,1,2250,12,12.68,1,0,0,0,1,0,0,1
1,31,0,24848,18,19.56,1,0,0,0,1,0,0,1
1,34,0,46000,48,21.65,2,0,0,0,1,0,0,1
1,42,1,27700,26,25.21,2,0,0,0,1,0,0,1
1,72,1,2100,15,12.68,1,0,0,0,1,0,1,1
1,44,0,384,5,12.68,1,0,0,0,1,0,0,1
1,44,0,1900,12,18.37,2,0,0,0,1,0,0,1
1,72,1,2400,10,16.98,2,0,0,0,1,0,0,1
1,74,0,2000,12,12.68,1,0,0,0,1,1,1,1
1,61,0,6000,18,35.28,1,0,0,0,1,0,0,1
1,68,0,2500,24,39.45,1,0,0,0,1,0,0,1
1,72,0,2082,16,12.68,1,0,0,0,1,0,0,1
1,62,0,5790,36,16.98,1,0,0,0,1,0,0,1
1,45,0,2500,12,39.45,2,0,0,0,1,0,0,1
1,52,1,8000,24,39.46,2,0,0,0,1,0,0,1
1,48,1,52500,72,15,2,0,0,0,1,0,0,1
1,60,1,20010,30,17,1,0,0,0,1,0,0,1
1,58,1,107000,96,13.16,1,0,0,0,1,1,1,1
1,79,1,5000,12,16.98,1,0,0,0,1,0,0,1
1,66,0,3000,12,16.98,2,0,0,0,1,0,0,1
1,41,0,2760,12,12.68,1,0,0,0,1,0,0,1
1,41,0,2674,12,12.68,1,0,0,0,1,0,0,1
1,48,1,34640,72,11.99,2,1,0,0,1,1,0,1
1,66,0,2220,15,16.98,1,0,0,0,1,0,0,1
1,66,0,2414,15,16.98,2,0,0,0,1,0,0,1
1,53,1,53000,72,15,2,0,0,0,1,0,0,1
1,57,0,71500,120,14,2,0,0,0,0,1,1,1
1,40,1,15000,24,28.77,1,0,0,0,1,0,0,1
1,68,0,300,6,12.68,1,0,0,0,1,0,0,1
1,34,0,5000,12,50.96,1,0,0,0,0,0,0,1
1,45,0,5000,12,35.89,2,0,0,0,1,0,0,1
1,48,1,39000,72,15,2,0,0,0,1,0,0,1
1,43,1,50000,48,28.83,1,0,0,0,1,0,0,1
1,53,0,31812,60,28.51,1,0,0,0,1,0,0,1
1,41,0,450,6,12.68,1,0,0,0,0,0,0,1
1,41,1,4300,11,27.68,1,0,0,0,1,0,0,1
1,67,0,4405,12,16.98,2,0,0,0,1,0,0,1
1,67,0,4600,18,16.98,1,0,0,0,1,0,0,1
1,55,0,25000,48,17,1,0,0,0,1,0,0,1
1,35,0,2000,12,19.56,1,0,0,0,1,0,0,1
2,0,1,100000,58,27.03,2,0,0,0,1,1,1,1
2,0,1,350000,72,14.03,2,0,0,0,1,0,1,1
1,48,0,30000,47,15,1,0,0,0,0,0,0,1
1,70,1,1000,10,12.68,1,0,0,0,1,0,0,1
1,53,0,50000,67,17,1,0,0,0,1,0,0,4
1,59,0,20695,36,19.56,1,0,0,0,1,0,0,1
1,63,1,2500,6,12.68,1,0,0,0,1,0,0,1
1,37,0,6000,12,16.98,2,0,0,0,1,0,0,1
1,36,0,60000,72,16.7,2,0,0,0,1,0,0,1
1,30,0,4700,8,16.98,1,0,0,0,1,0,0,1
1,53,0,3428,15,19.56,1,0,0,0,1,0,0,1
1,68,1,1060,12,16.98,2,0,0,0,1,0,0,1
1,68,1,1000,12,16.98,1,0,0,0,1,0,0,1
1,60,1,2200,12,12.68,1,0,0,0,1,0,0,1
1,51,0,57500,72,13.8,1,0,0,0,1,0,0,1
1,62,0,4100,9,50.96,2,0,0,0,1,0,0,1
2,0,1,15000,72,41.75,2,0,0,0,1,0,0,3
1,40,0,1500,8,30.71,1,0,0,0,1,0,0,1
1,59,0,3311,13,12.68,1,0,0,0,1,0,0,1
1,38,1,15000,18,40.96,1,0,0,0,0,0,0,3
1,51,1,10000,24,25.76,1,0,0,0,0,0,0,1
1,51,1,30000,36,17,1,0,0,0,1,0,0,1
1,40,0,50000,72,15,1,0,0,0,1,0,0,1
1,75,0,1932,18,12.68,1,0,0,0,1,1,1,4
1,38,0,2400,18,16.98,2,0,0,0,1,0,0,1
1,44,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,65,0,1200,12,12.68,1,0,0,0,1,0,0,1
1,58,0,2000,12,12.68,1,0,0,0,1,0,0,1
1,42,1,8500,18,46.85,1,0,0,0,1,0,0,1
1,57,0,63000,72,15,1,0,0,0,1,0,0,1
1,41,0,219386,60,19.29,2,0,0,0,1,1,1,4
1,58,1,950.66,8,12.68,1,0,0,0,1,0,0,1
1,58,1,650,8,12.68,1,0,0,0,1,0,0,1
1,47,0,1308,15,12.68,1,0,0,0,1,0,0,1
1,47,0,600,8,12.68,1,0,0,0,1,0,0,1
1,58,0,35300,72,17,1,0,0,0,1,0,0,1
1,59,0,1954,12,12.68,1,0,0,0,1,0,0,2
1,58,1,22000,48,25.21,2,0,0,0,1,0,0,1
1,39,0,1500,12,12.68,1,0,0,0,1,0,0,1
1,73,1,1990,10,12.68,1,0,0,0,1,0,0,1
1,56,0,1917,12,12.68,1,0,0,0,1,0,0,1
1,40,0,1000,5,50.96,1,0,0,0,1,0,0,1
1,33,0,1500,12,39.45,1,0,0,0,0,0,0,1
1,33,0,4000,20,35.89,2,0,0,0,1,0,0,1
1,63,1,11594,12,19.56,1,0,0,0,1,0,0,1
1,32,0,1000,5,12.68,1,0,0,0,1,0,0,1
1,26,0,5500,18,32.33,1,0,0,0,1,0,1,1
1,33,1,2757,12,12.68,1,0,0,0,1,0,0,4
1,67,1,16200,72,23.07,1,0,0,0,1,0,0,1
1,62,1,44500,50,15,1,0,0,0,1,0,0,1
1,37,0,3284,12,12.68,1,0,0,0,1,0,0,1
1,37,0,3356,12,12.68,1,0,0,0,1,0,0,1
1,36,0,41306.5,72,11.99,2,1,0,0,1,0,0,1
1,54,1,21000,48,28.77,2,0,0,0,1,0,0,1
1,59,0,1500,12,50.96,2,0,0,0,1,0,0,4
1,40,0,48000,72,13.82,2,0,0,0,1,0,0,1
1,63,1,15000,36,32.33,1,0,0,0,1,0,0,1
1,49,0,6500,24,24.08,1,0,0,0,1,0,0,1
1,40,1,45000,48,25.21,2,0,0,0,1,0,0,3
1,35,0,2037,20,12.68,1,0,0,0,1,0,0,4
1,51,0,44000,72,15,1,0,0,0,1,0,0,1
1,41,0,3500,24,12.68,1,0,0,0,1,0,0,1
1,57,1,800,8,12.68,1,0,0,0,1,0,0,1
1,32,1,3000,12,19.56,1,0,0,0,1,0,0,1
1,32,0,2020,10,12.68,1,0,0,0,1,0,0,1
1,63,0,2000,17,12.68,1,0,0,0,1,1,1,1
1,70,0,1745,10,12.68,1,0,0,0,1,0,0,1
1,53,1,50000,6,34.49,1,0,0,0,1,1,1,1
1,46,0,35000,60,17,1,0,0,0,1,0,0,1
1,37,0,336,4,12.68,1,0,0,0,0,0,0,1
1,74,1,2234,13,12.68,1,0,0,0,1,1,1,1
1,53,0,1982,12,12.68,1,0,0,0,1,0,0,1
1,54,1,1982,12,12.68,1,0,0,0,1,0,0,1
1,45,0,2000,12,39.45,1,0,0,0,0,0,0,4
1,52,0,63000,60,20.86,1,0,0,0,1,1,1,1
1,68,1,2900,24,30.71,1,0,0,0,1,0,0,1
1,53,0,58000,72,15,2,0,0,0,1,0,0,1
1,68,1,17500,72,23.07,1,0,0,0,1,0,0,1
1,36,1,14000,24,28.77,2,0,0,0,1,0,0,1
1,42,0,47000,72,15,1,0,0,0,0,0,0,1
1,72,0,1500,10,12.68,1,0,0,0,1,1,1,2
1,39,1,12000,48,24.08,1,0,0,0,0,0,0,1
1,64,1,4476,36,16.98,2,0,0,0,1,0,0,1
1,71,0,13686,18,19.56,1,0,0,0,1,0,0,4
1,57,0,30000,60,17,1,0,0,0,1,0,0,1
1,73,1,2600,19,16.98,2,0,0,0,1,0,0,1
1,68,0,1957,19,12.68,1,0,0,0,1,0,0,1
1,66,1,2184,24,12.68,1,0,0,0,1,1,1,1
1,54,1,140000,96,13.16,1,0,0,0,1,1,1,1
1,61,1,1920,6,12.68,1,0,0,0,1,0,0,1
1,30,0,850.64,5,0,1,0,0,0,1,0,0,3
1,44,0,3963,48,19.56,1,0,0,0,1,1,1,4
1,45,0,2128,12,12.68,1,0,0,0,1,0,0,1
1,45,0,9000,24,19.56,1,0,0,0,1,0,0,1
1,61,1,5790,12,16.98,2,0,0,0,1,0,0,1
1,28,0,1879,15,12.68,1,0,0,0,1,0,0,1
1,48,0,5000,12,50.96,2,0,0,0,1,0,0,1
1,50,0,41500,72,15,1,0,0,0,1,0,0,4
1,41,0,8000,18,19.56,1,0,0,0,1,0,0,1
1,41,0,2015,18,19.56,1,0,0,0,1,0,0,1
1,62,0,7500,24,39.46,1,0,0,0,1,0,0,1
1,62,1,6000,20,27.68,1,0,0,0,1,0,0,1
1,36,0,82000,72,13.16,2,0,0,0,0,0,0,1
1,69,0,6000,30,19.56,1,0,0,0,1,1,1,1
1,71,0,2004,18,12.68,1,0,0,0,0,0,1,1
1,57,1,15000,30,27.93,2,0,0,0,1,0,0,1
1,56,1,1800,12,12.68,1,0,0,0,1,0,1,1
1,56,1,2018.55,14,12.68,1,0,0,0,1,1,1,1
1,72,1,1885,15,12.68,1,0,0,0,1,0,0,1
1,48,0,1916,13,12.68,1,0,0,0,1,0,0,2
1,58,0,1948,18,12.68,1,0,0,0,1,1,1,1
1,48,0,60000,24,19.56,1,0,0,0,1,1,1,1
1,55,0,6500,24,39.46,2,0,0,0,1,0,0,1
1,46,1,32000,30,27.01,2,0,0,0,1,0,0,1
1,40,0,456,2,12.68,1,0,0,0,1,0,0,1
1,38,1,1200,12,12.68,1,0,0,0,1,0,0,1
1,38,1,2470,24,16.98,1,0,0,0,1,0,0,1
1,44,0,2000,10,19.56,1,0,0,0,1,0,0,1
1,44,0,2000,4,19.56,1,0,0,0,1,0,0,1
1,44,0,1800,6,19.56,1,0,0,0,1,0,0,1
1,54,0,23000,72,17,1,0,0,0,1,0,0,1
1,50,0,8000,7,16.98,2,0,0,0,1,0,0,1
1,63,0,4100,24,50.96,1,0,0,0,1,0,0,1
1,29,0,3500,12,19.56,1,0,0,0,1,0,0,1
1,73,1,1500,14,12.68,1,0,0,0,1,0,0,1
1,61,0,5000,24,19.56,1,0,0,0,0,0,0,1
1,62,0,1880,15,12.68,1,0,0,0,1,0,0,1
1,65,0,50000,36,28.83,2,0,0,0,0,0,0,4
1,71,0,1435,12,12.68,1,0,0,0,1,0,0,1
1,55,0,47000,72,17,1,0,0,0,1,0,0,1
1,61,0,157000,60,15.29,1,0,0,0,1,1,1,1
1,61,0,37000,36,27.03,1,0,0,0,1,0,0,1
1,42,1,48000,72,17,2,0,0,0,1,0,0,1
1,42,1,53000,72,15,2,0,0,0,1,0,0,1
1,33,0,3255,12,16.98,1,0,0,0,1,0,0,1
1,48,0,3000,18,30.71,1,0,0,0,1,0,0,1
1,33,0,1862,5,12.68,1,0,0,0,1,0,0,1
1,45,0,51500,72,17,1,0,0,0,1,0,0,1
1,69,1,4328,24,16.98,1,0,0,0,1,0,0,1
1,48,1,144000,72,16.92,2,0,0,0,1,1,1,1
1,73,1,6000,24,19.56,1,0,0,0,1,1,1,1
1,73,1,1500,12,12.68,1,0,0,0,1,0,0,1
1,50,1,1950,6,12.68,1,0,0,0,1,0,0,1
1,39,0,63000,72,15,1,0,0,0,1,0,0,1
1,33,0,26000,72,17,1,0,0,0,0,0,0,1
1,50,0,2000,12,16.98,2,0,0,0,1,0,0,1
1,46,0,40050,48,28.83,1,0,0,0,1,0,0,4
1,39,0,602,8,12.68,1,0,0,0,1,0,0,1
1,39,0,545,7,12.68,1,0,0,0,1,0,0,1
1,44,1,2500,34,60.31,2,0,0,0,1,0,0,1
1,44,1,13500,24,30.58,2,0,0,0,1,0,0,1
1,44,1,3000,14,18.37,2,0,0,0,1,0,0,1
1,38,1,15648,36,19.56,1,0,0,0,1,0,0,1
1,67,1,2700,12,19.56,1,0,0,0,1,0,1,1
1,67,1,25000,60,19.56,1,0,0,0,1,0,1,1
1,47,0,8252,24,19.56,1,0,0,0,1,0,0,1
1,38,0,10100,36,32.33,2,0,0,0,1,0,0,4
1,38,0,52000,42,17,1,0,0,0,1,0,0,1
1,38,0,31500,24,17,1,0,0,0,1,0,0,1
1,43,0,25500,62,15,1,0,0,0,1,0,0,1
1,43,0,28000,60,15,1,0,0,0,1,0,0,1
1,51,1,644.12,5,12.68,1,0,0,0,1,0,0,1
1,51,1,423,3,12.68,1,0,0,0,1,0,0,1
1,60,0,1000,8,16.98,2,0,0,0,1,0,0,1
1,49,0,45000,48,28.83,2,0,0,0,1,0,0,1
1,49,0,5000,24,27.93,2,0,0,0,1,0,0,1
1,38,0,42000,72,15,1,0,0,0,1,0,0,1
1,67,1,120000,14,18.37,2,0,0,0,1,1,1,1
1,67,1,9700,12,16.98,2,0,0,0,1,0,0,1
2,0,1,58489.07,48,39.29,1,0,0,0,1,0,0,2
1,32,0,4364,24,19.56,1,0,0,0,1,0,0,1
1,34,0,53000,72,17,1,0,0,0,1,0,0,1
1,57,1,44000,72,15,1,0,0,0,1,0,0,1
1,74,0,1600,12,16.98,2,0,0,0,1,0,0,1
1,52,0,12500,36,32.33,2,0,0,0,1,0,0,1
1,48,1,1808,12,12.68,1,0,0,0,1,0,0,1
1,49,1,39000,72,14,1,0,0,0,1,0,0,1
1,50,1,1700,15,39.45,2,0,0,0,1,0,0,1
1,76,1,800,12,16.98,2,0,0,0,1,0,0,1
1,53,1,55000,72,15,1,0,0,0,1,0,0,1
1,45,0,5000,24,35.89,1,0,0,0,1,0,0,1
1,45,0,2000,12,19.56,1,0,0,0,0,0,0,1
1,42,0,4050,12,16.98,2,0,0,0,1,0,0,1
1,66,1,25000,58,17,1,0,0,0,1,0,0,1
1,60,0,625,7,12.68,1,0,0,0,1,0,0,1
1,46,1,4000,18,35.89,2,0,0,0,0,0,0,1
1,52,1,1987,10,12.68,1,0,0,0,1,1,1,1
1,50,0,782,6,12.68,1,0,0,0,1,0,0,1
1,55,0,16723.88,63,19.95,1,0,0,0,1,0,0,1
1,63,0,728,6,12.68,1,0,0,0,1,0,0,1
1,56,1,10000,36,47.85,2,0,0,0,1,0,0,1
1,56,1,58000,60,23.94,1,0,0,0,1,1,1,1
1,57,1,1500,6,12.68,1,0,0,0,1,0,1,1
1,57,1,1500,6,12.68,1,0,0,0,1,0,1,1
1,41,0,1997,12,12.68,1,0,0,0,1,0,0,4
1,44,0,16000,48,24.08,1,0,0,0,1,0,0,4
1,53,0,5570,36,16.98,2,0,0,0,1,0,0,1
1,57,0,37500,73,15,2,0,0,0,1,0,0,1
1,53,1,70000,72,19.5,2,0,0,0,1,1,1,1
1,38,1,40000,72,15,1,0,0,0,1,0,0,1
1,53,0,5200,24,16.98,2,0,0,0,1,0,0,1
1,44,0,967,12,12.68,1,0,0,0,1,0,0,4
1,56,1,35000,72,15.5,1,0,0,0,1,0,0,1
1,43,1,1759,12,12.68,1,0,0,0,1,0,0,4
1,49,0,30000,24,27.01,1,0,0,0,1,0,0,1
1,73,0,2480,24,12.68,1,0,0,0,1,0,1,1
1,73,0,2596,24,12.68,1,0,0,0,1,0,1,1
1,57,0,180000,84,15,2,0,0,0,1,1,1,1
1,54,0,10000,15,32.33,2,0,0,0,1,0,0,1
1,66,1,2000,12,12.68,1,0,0,0,1,0,0,1
1,41,0,2280,10,12.68,1,0,0,0,1,0,0,1
1,46,1,46000,72,15,1,0,0,0,1,0,0,1
1,65,1,5000,12,16.98,1,0,0,0,1,0,0,1
1,39,1,95000,84,13.16,1,0,0,0,1,1,1,1
1,75,1,5000,18,19.56,1,0,0,0,1,0,0,1
1,75,1,10003,13,19.56,1,0,0,0,1,0,0,1
1,75,1,6500,24,27.68,1,0,0,0,1,0,0,1
1,57,0,10500,24,34.78,1,0,0,0,1,0,0,1
1,40,1,5000,18,35.89,2,0,0,0,1,0,0,1
1,40,1,3000,12,35.89,1,0,0,0,1,0,0,1
1,42,0,3853,24,19.56,1,0,0,0,1,0,0,1
1,59,0,32800,60,30.58,1,0,0,0,1,0,0,1
1,31,0,5000,18,39.46,2,0,0,0,1,0,0,1
1,30,1,1500,12,39.45,1,0,0,0,0,0,0,1
1,74,0,1880,6,12.68,1,0,0,0,1,0,0,1
1,53,0,3480,18,16.98,1,0,0,0,1,0,0,1
1,53,0,2100,10,16.98,2,0,0,0,1,0,0,1
1,35,1,9000,12,19.56,1,0,0,0,1,0,0,1
1,30,1,1853,12,12.68,1,0,0,0,1,0,1,1
1,37,0,1000,12,12.68,1,0,0,0,1,0,0,1
1,37,0,30000,72,19.56,1,0,0,0,1,1,1,1
1,74,0,1640,15,12.68,1,0,0,0,1,0,0,1
1,54,0,1000,12,12.68,1,0,0,0,1,0,1,1
1,38,0,600,6,12.68,1,0,0,0,1,0,0,2
1,58,1,31100,60,11.99,2,1,0,0,1,1,0,1
1,58,1,9000,1,26.82,1,0,0,0,1,0,0,1
1,36,0,3000,12,35.89,1,0,0,0,0,0,0,1
1,40,0,1691,12,12.68,1,0,0,0,1,0,0,1
1,54,0,915,8,16.98,1,0,0,0,1,0,0,1
1,54,0,1510,10,16.98,2,0,0,0,1,0,0,1
1,31,1,51450,48,11.99,2,1,0,0,1,0,0,1
1,31,1,100000,60,19.29,2,0,0,0,1,0,1,1
1,31,1,9000,36,26.82,2,0,0,0,1,1,1,1
1,33,0,12500,18,34.78,1,0,0,0,0,0,0,1
1,24,0,500,6,12.68,1,0,0,0,1,0,0,1
1,30,0,3000,12,35.89,1,0,0,0,1,0,0,1
1,56,0,13000,36,31.58,1,0,0,0,1,0,0,1
1,51,0,2452,18,12.68,1,0,0,0,1,0,0,1
1,65,0,3741,18,19.56,1,0,0,0,1,0,0,1
1,38,0,68000,72,17,1,0,0,0,1,0,0,1
1,38,0,70000,72,17,1,0,0,0,1,0,0,1
1,49,1,62000,72,15,2,0,0,0,1,0,0,1
1,44,1,6000,23,24.08,1,0,0,0,1,0,0,1
1,44,1,8000,35,27.93,1,0,0,0,1,0,0,1
1,30,1,5000,12,50.96,1,0,0,0,0,0,0,1
1,46,1,21000,36,17,1,0,0,0,1,0,0,1
1,55,1,1614,10,12.68,1,0,0,0,1,0,0,1
1,55,1,7000,24,16.98,2,0,0,0,1,0,0,1
1,62,0,3000,12,50.96,1,0,0,0,1,0,0,1
1,50,1,417,6,12.68,1,0,0,0,1,0,0,1
1,40,0,7000,12,39.46,1,0,0,0,1,0,0,1
1,56,0,1060,10,12.68,1,0,0,0,1,0,0,1
1,53,0,35000,72,16.5,1,0,0,0,1,0,0,1
1,45,0,1804,18,12.68,1,0,0,0,1,0,0,1
1,57,0,1833,10,12.68,1,0,0,0,1,0,0,1
1,59,0,2792,18,19.56,1,0,0,0,1,0,0,2
1,56,0,396,10,12.68,1,0,0,0,1,0,0,1
1,61,1,5881,48,12.68,1,0,0,0,1,0,1,1
1,61,1,1200,12,19.56,1,0,0,0,1,0,1,1
1,72,1,2000,12,12.68,1,0,0,0,1,0,0,1
1,37,1,4000,15,19.56,1,0,0,0,1,0,0,1
1,42,1,43000,72,11.99,2,1,0,0,1,1,0,1
1,42,1,120000,96,16.7,1,0,0,0,1,1,1,1
1,39,1,5000,12,50.96,2,0,0,0,1,0,0,3
1,40,1,1200,11,30.71,1,0,0,0,1,0,0,1
1,67,1,150000,84,13.16,2,0,0,0,1,0,0,1
1,54,0,12200,72,24.41,1,0,0,0,1,0,0,1
1,70,0,907,14,12.68,1,0,0,0,1,0,0,1
1,53,1,71500,72,15,1,0,0,0,1,0,0,1
1,53,1,10100,24,28.77,2,0,0,0,1,0,0,1
1,34,1,119084.52,60,11.99,2,1,0,0,1,0,0,1
1,40,0,2700,24,35.89,2,0,0,0,0,0,0,1
1,70,0,785,8,12.68,1,0,0,0,0,0,0,1
1,62,1,1956,16,12.68,1,0,0,0,1,0,0,1
1,54,0,8000,24,39.46,1,0,0,0,1,0,0,1
1,41,0,30000,30,20.34,2,0,0,0,1,0,0,1
1,62,1,21000,48,28.77,2,0,0,0,1,0,0,1
1,63,0,1500,6,12.68,1,0,0,0,1,0,0,1
1,59,1,65000,60,22.36,2,0,0,0,1,1,1,1
1,52,1,3231,24,12.68,1,0,0,0,1,1,1,1
1,52,1,3044,21,12.68,1,0,0,0,1,0,1,1
1,51,0,65000,72,15,2,0,0,0,1,0,0,1
1,37,0,53900,140,12,2,1,0,0,1,1,1,1
1,37,0,4000,12,50.96,2,0,0,0,1,0,0,1
1,31,1,22000,48,25.21,2,0,0,0,0,0,0,1
